"ID","Site","Layer","Fire","Cortex","Class","Blank","Blank.technology","Technology","Preservation","Length","Width","Thickness","Robustness","Elongation","Platform.width","Platform.thickness","Platform_ratio","Platform.type","Platform.shape","Bulb","Bulbar.scars","Bulb.type","Lip","Lip.type","Curvature","Torsion","Torsion.simplified","Section","Blank.shape","Scar.pattern","Scar.pattern.2","Distal.end","Plunging","Bladelet.negatives","Typology","Typology.new","Retouch.position","Dorsal.retouch.localization","Ventral.retouch.localization","left_right","Volume","Area","raw.material.type","raw.material.source","raw.material.lumped","raw.material.provenience","X3D","Scanner"
"RB_193","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Complete",31,6.19999980926514,2.09999990463257,2.95238099563149,5.00000015381844,0.899999976158142,0.800000011920929,1.12499995343387,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved","2R","yes","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Undetermined",FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_194","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Complete",17.6000003814697,6.19999980926514,2.5,2.47999992370606,2.83870982627591,1.20000004768372,0.699999988079071,1.71428581159943,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved","0","no","Triangular","Irregular","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Local","Local","Local","no",NA
"RB_195","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Complete",31.5,9.30000019073486,2.5,3.72000007629394,3.38709670472716,2.29999995231628,1.60000002384186,1.43749994877725,"Plain","Triangular",TRUE,TRUE,"Moderate",TRUE,"Moderate","Straight","0","no","Triangular","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,"Bladelet with lateral retouch?","Retouched bladelet","Direct","Discont. left",NA,"Unilateral left",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_196","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Complete",21.7000007629395,6.19999980926514,2,3.09999990463257,3.50000023072767,2,0.699999988079071,2.85714290579971,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved slightly","1L","yes","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
"RB_197","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Complete",28.7000007629395,6.80000019073486,2.09999990463257,3.23809547597319,4.22058822910679,1.60000002384186,0.5,3.20000004768372,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved","1L","yes","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Pointed",FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Discont. right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_198","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Complete",18.3999996185303,7.19999980926514,1.5,4.79999987284343,2.55555557027275,0.5,0.5,1,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Curved slightly","1L","yes","Trapezoidal","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Undetermined",FALSE,FALSE,"Bladelet with lateral retouch?","Retouched bladelet","Inverse",NA,"Mesial left","Unilateral left",NA,NA,"Chert","Local","Local","Local","no",NA
"RB_199","RB","A1",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Complete",18,5.40000009536743,1.39999997615814,3.85714299094921,3.33333327446455,0.5,0.5,1,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Curved slightly","1L","yes","Polyhedral","Sub-parallel","Unidirectional parallel","Unidirectional parallel","Irregular",FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_200","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,5.5,1.39999997615814,3.92857149547461,NA,0.800000011920929,0.600000023841858,1.33333330021964,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Trapezoidal",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_201","RB","A2",TRUE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,6.59999990463257,1.5,4.39999993642171,NA,2,0.300000011920929,6.66666640175714,"Linear","Linear",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Triangular",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_202","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,8.10000038146973,1.89999997615814,4.26315814900597,NA,4.19999980926514,1.60000002384186,2.62499984167516,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Pronounced","Straight","0","no","Polyhedral",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_203","RB","A1",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,7.30000019073486,2.40000009536743,3.04166662527455,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Triangular",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_204","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,4.59999990463257,1.10000002384186,4.18181800448205,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Triangular",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch?","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_205","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,7.19999980926514,2,3.59999990463257,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Trapezoidal",NA,"Unidirectional convergent","Unidirectional convergent",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_206","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,4.09999990463257,1.39999997615814,2.92857141032511,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Trapezoidal",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Alternate","Partial left","Continuous right","Ventral right",NA,NA,"Chert","Local","Local","Local","no",NA
"RB_207","RB","A1",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,5.90000009536743,2,2.95000004768371,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Triangular",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_208","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,4.09999990463257,0.899999976158142,4.55555557027275,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Triangular",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Undetermined","Undetermined","Undetermined","Undetermined","no",NA
"RB_209","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,6.59999990463257,3.29999995231628,2,NA,2,1.79999995231628,1.11111114054551,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Moderate","Straight","0","no","Lateral steep",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Undetermined","Undetermined","Undetermined","Undetermined","no",NA
"RB_210","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,5.30000019073486,2,2.65000009536743,NA,1.29999995231628,0.5,2.59999990463256,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Trapezoidal",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Local","Local","Local","no",NA
"RB_211","RB","A1",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Distal",NA,5.80000019073486,2.29999995231628,2.52173926564381,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Triangular",NA,"Unidirectional parallel","Unidirectional parallel","Convex",FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous bilateral","Bilateral",NA,NA,"Chert","Local","Local","Local","no",NA
"RB_212","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Distal",NA,7.19999980926514,2.09999990463257,3.42857149344723,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Trapezoidal",NA,"Unidirectional convergent","Unidirectional convergent","Convex",FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_213","RB","A1",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,6.69999980926514,2,3.34999990463257,NA,3,0.899999976158142,3.33333342163651,"Plain","Oval",FALSE,FALSE,"Absent",TRUE,"Pronounced","Curved slightly","0","no","Triangular",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_214","RB","A1",FALSE,"0%","Tool","Bladelet","Second-crest","Maintenance","Mesial",NA,7.40000009536743,2.70000004768372,2.74074072765878,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Triangular",NA,"Unidirectional parallel + crossed","Other",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous bilateral","Bilateral",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_215","RB","A1",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Proximal",NA,7.40000009536743,1.20000004768372,6.16666650109819,NA,0.600000023841858,0.5,1.20000004768372,"Plain","Oval",FALSE,FALSE,"Absent",FALSE,"Absent","Straight",NA,NA,"Trapezoidal",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_216","RB","A1",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,7.40000009536743,1.70000004768372,4.35294111047236,NA,1.39999997615814,0.200000002980232,6.99999977648258,"Linear","Linear",FALSE,FALSE,"Absent",TRUE,"Moderate","Curved slightly","1R","yes","Polyhedral",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_217","RB","A1",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,6.90000009536743,1.70000004768372,4.05882347166331,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Curved slightly","0","no","Trapezoidal",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Direct","Continuous left",NA,"Unilateral left",NA,NA,"Chert","Local","Local","Local","no",NA
"RB_218","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,6.90000009536743,2.09999990463257,3.2857144803417,NA,3,0.600000023841858,4.99999980131786,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Pronounced","Straight","0","no","Trapezoidal",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Undetermined","Undetermined","Undetermined","Undetermined","no",NA
"RB_219","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,4.90000009536743,1,4.90000009536743,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Flat",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Undetermined","Undetermined","Undetermined","Undetermined","no",NA
"RB_221","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,5.59999990463257,1.20000004768372,4.66666640175713,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Polyhedral",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_222","RB","A1",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,4.40000009536743,1.70000004768372,2.58823527761808,NA,2.90000009536743,1,2.90000009536743,"Plain","Rectangular",FALSE,FALSE,"Absent",TRUE,"Pronounced","Straight","0","no","Trapezoidal",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Alternate","Continuous left","Continuous right","Ventral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_223","RB","A1",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,5.69999980926514,1.5,3.79999987284343,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Triangular",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Undetermined","Undetermined","Undetermined","Undetermined","no",NA
"RB_224","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Distal",NA,4.09999990463257,1.60000002384186,2.56249990221113,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Trapezoidal",NA,"Unidirectional parallel","Unidirectional parallel","Pointed",FALSE,FALSE,"Bladelet with convergent retouched","Retouched bladelet","Direct","Continuous right",NA,"Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_225","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Proximal",NA,8.19999980926514,2.29999995231628,3.56521738229042,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent",NA,NA,NA,NA,NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_226","RB","A1",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,6.69999980926514,1.60000002384186,4.1874998183921,NA,1.89999997615814,0.5,3.79999995231628,"Plain","Rectangular",TRUE,FALSE,"Moderate",TRUE,"Pronounced","Curved slightly","0","no","Trapezoidal",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_227","RB","A1",FALSE,"1-33%","Tool","Bladelet","Semi-cortical","Semi-cortical","Proximal",NA,9,3.40000009536743,2.64705874928141,NA,3,1.5,2,"Cortical","Rectangular",TRUE,FALSE,"Moderate",FALSE,"Absent","Curved slightly","1L","yes","Trapezoidal",NA,"Unidirectional","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Direct","Proximal right",NA,"Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_228","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Mesial",NA,5.09999990463257,1.10000002384186,4.63636344917549,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Flat",NA,"Unidirectional","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_229","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Proximal",NA,7.69999980926514,3,2.56666660308838,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Local","Local","Local","no",NA
"RB_230","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Distal",NA,4,1.39999997615814,2.85714290579971,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Trapezoidal",NA,"Unidirectional convergent","Unidirectional convergent","Pointed",FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_231","RB","A1",FALSE,"0%","Blank","Bladelet","Spall","Maintenance","Complete",22,1.60000002384186,3,0.53333334128062,13.749999795109,NA,NA,NA,"Undetermined","Undetermined",FALSE,FALSE,"Absent",FALSE,"Absent","Straight","0","no","Triangular","Sub-parallel","Unidirectional","Unidirectional parallel","Pointed",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_232","RB","A2",FALSE,"0%","Tool","Blade","Optimal production","Optimal","Complete",30,12.3999996185303,5.80000019073486,2.13793089840558,2.41935491313795,0.200000002980232,0.200000002980232,1,"Punctiform","Punctiform",TRUE,TRUE,"Moderate",FALSE,"Absent","Curved slightly","0","no","Triangular","Irregular","Bidirectional","Bidirectional","Convex",FALSE,FALSE,"Blade with lateral retouch?","Retouched blade","Direct","Distal right",NA,"Distal",NA,NA,"Chert","Distant.France","Distant","France","no",NA
"RB_234","RB","A2",FALSE,"0%","Blank","Bladelet","Optimal production","Optimal","Proximal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Absent",FALSE,"Absent",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"Undetermined","Undetermined","Undetermined","Undetermined","no",NA
"RB_235","RB","A2",FALSE,"0%","Tool","Bladelet","Optimal production","Optimal","Proximal",NA,7.19999980926514,2,3.59999990463257,NA,2,1,2,"Plain","Oval",TRUE,FALSE,"Moderate",TRUE,"Moderate","Straight","0","no","Triangular",NA,"Unidirectional parallel","Unidirectional parallel",NA,FALSE,FALSE,"Bladelet with lateral retouch","Retouched bladelet","Inverse",NA,"Continuous right","Unilateral right",NA,NA,"Chert","Very-distant.France","Very.distant","France","no",NA
